title,content,theme,label
"Nicole Kidman Sparks Plastic Surgery Rumors With Noticeably Swollen Face!
","Things hit rock bottom for Rosie last October with the heavy media coverage of the Hochsteins' Halloween party – which featured a black Jesus bound to a crucifix, a bloody zombie giving ""birth"" to a stillborn baby, and other creepy and bloody displays.
",celebrity,0
"Wild Child! Is Angelina Jolie's Bratty Brood Putting Ailing Actress' Health At Risk?
","About that time, mother-of-five Rosie was contacted by a real estate agent who asked if she was interested in putting her mansion up for sale, and the en­tertainer gave a resounding yes.
",celebrity,0
"Where Was Maks? Is There DWTS Drama Afoot?
","The former talk-show host, who married executive-search consultant Michelle Rounds in 2012 and adopted a baby girl with her, reportedly bought a $5 million home in the far sleepier Sarasota, Fla., area.
",celebrity,0
"Josh Duhamel was over Fergie ‘being a rock star again’
","""Rosie thought about organizing the community to pressure the neighbors from hell to move,"" said the source. ""But with a new wife and baby, she decided to take the high road and simply find a new home.""
",celebrity,0
"Kirsten Dunst suddenly breaks down in tears at Cannes Film Festival
","First, a new old job –kinda -   a return to ""The View"".
",celebrity,0
"Did Beyonce Give Birth To Her Twins? New Report Claims She Just Did
","The pair have enjoyed a two-year engagement but growing speculation about when they will make it down the aisle continues to dog the couple.
",celebrity,0
"Ellen, Portia cancel appearance after 'epic' fight
","Reports suggest it's Justin, 43, who has a touch of the cold feet, though in a recent interview he declared he and Jennifer have ""hot feet"" and can't wait to wed. Read more: Jennifer Aniston 'wants quickie wedding' before end of year
",celebrity,0
"'Dancing With The Stars': Donald Trump Asked To Star In Show & He Hasn't Said No
","However, those close to the pair say 45-year-old Jennifer has sought the help of Sandra Harmon, a US-based love coach and love trainer, to help with Justin's reluctance to marry. ""Jen loves Justin and wants to make their relationship work, and she thought Sandra would be the perfect person to help with any commitment issues he may have. She has worked with lots of Jen's friends in the past and they all rave about her,"" an insider told British magazine Grazia.
",celebrity,0
"'Girl' Fight! Kanye West Confronts Anna Wintour Over Putting Lena Dunham On 'Vogue' Cover Instead Of Fiancée Kim Kardashian
","Many of the sessions are thought to take place online, as Justin is often in New York for work commitments.
",celebrity,0
"David Foster & Katharine McPhee Faking They Romance? : Similar News | NEWZEB
","Friends says Jennifer has high hopes Sandra will be able to help guide Justin, who previously dated stylist Heidi Bivens for 14 years, through any problems he is having. Read more: Jennifer Aniston embarks on pre-wedding diet the 'old-fashioned way'
",celebrity,0
"Cher: Ready To Die!
","""Jen is hoping that the sessions will get to the root of Justin's inability to make that concrete commitment and find out what is holding him back. They will take Justin through a series of steps twice a week, which he does over Skype when he's in New York, with the sole purpose of being able to move forward with their relationship. ""Jen has heard such great things about Sandra's work. She's really hoping that she can help Justin,"" the source added.
",celebrity,0
"Drama On ‘The Voice!’ Kelly Clarkson And Jennifer Hudson “Cannot Stand Each Other”
","Jennifer Aniston is looking to adopt a baby from south of the border - just weeks after The National ENQUIRER revealed her heartbreak over her estranged brother announcing that he was becoming a father yet again!
",celebrity,0
"Janet Jackson's Secret Plastic Surgery
","And the decision to head into Mexico for a baby was made easier by the years she's spent doing charity work for The Casa Hogar Sion Orphanage in Tijuana!
",celebrity,0
"Jim Carrey On Another Planet! Thinks Alien Reptiles Rule Earth
","The ENQUIRER first discovered Jennifer helping out the kids of the Tijuana orphanage back in 2010. ""When you drive up to this place,"" said Jen, ""you see these kids come running out and you hear a chorus of, 'La, la, la, la!'""
",celebrity,0
"Is Ryan Seacrest Quitting 'Live'?
","But the former ""Friends"" star has endured a number of frustrating attempts to get pregnant with her own child.
",celebrity,0
"Katie Holmes Blasts Ex In Bombshell Interview About Suri
","Jen, 47, even froze a number of her eggs shortly before she turned 39 on Feb. 11, 2008.
",celebrity,0
"Cameron Diaz
","Now her 2015 marriage to Justin Theroux has the newlywed celeb ready to look at the orphanage in a whole different light!
",celebrity,0
"Watch Out Gwyneth Paltrow – Jennifer Aniston Is After You! EXCLUSIVE
","Carmen Gonzalez, who operates the orphanage, told the UK's ""Heat"" magazine: ""I am very happy. I wish that I could speak more about it, but, because of the rules we have to operate under, I can't.""
",celebrity,0
"Brad Pitt: Relapse Fears Over Showbiz Deaths
","But other insiders are reporting that they're hoping that Jennifer will finally return from a trip to Tijuana with a baby of her own!
",celebrity,0
"Did Angelina Jolie Fake Maddox Jolie Pitt's Adoption? Inside The Shocking Claims
","Meanwhile, A.J. is still anticipating the birth of his next child. Her sibling may not even know about Jennifer's plan to adopt. A.J. has no use for his famous sister's fame - adding: ""It's been a pain in my ass for years!""
",celebrity,0
"Selena Gomez & The Weeknd's Plans To Double Date With Jennifer Aniston & Justin Theroux
","Pushed Over Edge by Anniversary of Mom's Funeral
",celebrity,0
"Jennifer Aniston Pregnant With 'Miracle Baby' At 47? - Report
","Kanye West just snapped a week ago Monday in what we're told was a ""nervous breakdown"" ... triggered in large part by the anniversary of his mother's death.
",celebrity,0
"Kanye West Wants to Enter Cosmetics Business Like Kylie
","Sources very close to Kanye tell TMZ ... he was increasingly becoming a powder keg of emotions in the weeks leading up to his hospitalization at the UCLA Medical Center ... fueled by what we're told was a shocking lack of sleep and the pressures of touring, running his businesses, parenting and providing emotional support to his wife who was suffering her own emotional trauma after the Paris robbery.
",celebrity,0
"Fake Pregnancy? Beyoncé's Twin Baby Bump Is Raising Questions
","But our sources say the trigger for the breakdown was Donda's death back in November 2007. Her funeral was November 20 -- the same day he cancelled his show at the L.A. Forum. The following day -- November 21 -- Kanye cancelled the remainder of the tour and hours later suffered the breakdown.
",celebrity,0
"Blake Griffin: Did He Kick His Baby Mama Out For Kendall Jenner?
","People close to Kanye tell us he never effectively grieved over his mom's death and has always had a difficult time in November, but this time he reached the breaking point.
",celebrity,0
"Did Charlize Theron Break Keanu Reeves' Heart By Dating Sean Penn?
","Kanye, we're told, has had trouble handling stress over the last few months, and in the week or so before the breakdown he started to unravel.
",celebrity,0
"
","As we reported ... Kanye became paranoid when he was taken to UCLA ... refusing for a time to even let doctors touch him. He also ranted that people were trying to ruin his marriage.
",celebrity,0
"Claims Anne Hathaway made 'diva' demands at charity event
","Kanye was sedated and is being treated by doctors and mental health professionals. Doctors hoped to release him 2 days ago, but that didn't happen and so far ... no new release date.
",celebrity,0
"Lindsay Lohan: Starlet Lusting After Vladimir Putin!
","Taylor Swift has reportedly filed documents to launch her own streaming service in the wake of her backlash against Apple Music and Spotify.
",celebrity,0
"Brad Pitt Is Running Back to Jen Aniston During His Divorce From Angelina Jolie (EXCLUSIVE)
","The Shake It Off hitmaker, who hit out at streaming services for offering her music for free in 2015, is said to have made moves to brand a website 'featuring non-downloadable multi-media content in the nature of audio recordings'.
",celebrity,0
"Taylor Swift Drops Album ""Reputation"", Joe Alywn Planning Something
","TMZ report that the website will be dubbed 'Swifties' and will launch a line of music products complete with guitars, picks, straps and drumsticks atop organising educational trips, online courses and retreats.
",celebrity,0
"Gave up weed for pregnancy? Miley Cyrus, Liam Hemsworth reportedly trying for twins
","Taylor's now-famous feud with streaming services saw her reveal she will not allow her latest album on Apple Music to protest its 'shocking' lack of artist compensation during a free trial period.
",celebrity,0
"You won't believe how much George, Amal Clooney are planning to spend on twins' delivery!
","The move by Taylor, who is one of the most outspoken critics of Spotify, delivered an early blow to Apple's bid to dominate the booming sector two years ago.
",celebrity,0
"Kim Kardashian Suffering 'Epic' Meltdown Over Cellulite on Her Butt
","She said that the tech giant, which launched Apple Music in June 2015, will not pay for songs streamed during a free three-month trial period for new subscribers.
",celebrity,0
"Digital Diva! Inside Caitlyn Jenner’s Secret Cyber Hookups
","'I find it to be shocking, disappointing and completely unlike this historically progressive and generous company,' she wrote in a posting on Tumblr.
",celebrity,0
"Kim Kardashian displays shocking hair loss after 'relying on weaves'
","Taylor - whose '1989' was the top-selling US album in 2014 and remained high on the charts - insisted that she was speaking for all artists and not just herself.
",celebrity,0
"
","'This is about the new artist or band that has just released their first single and will not be paid for its success. This is about the young songwriter who just got his or her first cut and thought that the royalties from that would get them out of debt.
",celebrity,0
"Kanye West Was Designing Looks For Melania Trump On Inauguration Day Before Breakdown
","'This is about the producer who works tirelessly to innovate and create, just like the innovators and creators at Apple are pioneering in their field...but will not get paid for a quarter of a year's worth of plays on his or her songs.
",celebrity,0
"Brad Pitt Texts Jennifer Aniston Nonstop: Seeks Intense Emotional Support After Angelina Jolie Divorce! | Celeb Dirty Laundry
","'These are not the complaints of a spoiled, petulant child. These are the echoed sentiments of every artist, writer and producer in my social circles who are afraid to speak up publicly because we admire and respect Apple so much.'
",celebrity,0
"
","'Three months is a long time to go unpaid, and it is unfair to ask anyone to work for nothing. I say this with love, reverence, and admiration for everything else Apple has done,' she continued.
",celebrity,0
"Ellen's $40M Haunted Mansion
","'I hope that soon I can join them in the progression towards a streaming model that seems fair to those who create this music. I think this could be the platform that gets it right.
",celebrity,0
"Miranda Lambert Blasts Blake: 'I'm Getting Married'
","'But I say to Apple with all due respect, it's not too late to change this policy and change the minds of those in the music industry who will be deeply and gravely affected by this. We don't ask you for free iPhones. Please don't ask us to provide you with our music for no compensation.'
",celebrity,0
"Former Beatle Ringo Starr Claims the ""Real"" Paul McCartney Died in 1966 and Was Replaced by Look-Alike
","MailOnline has contacted a representative for Taylor for comment.
",celebrity,0
"Ellen DeGeneres Is Now In The Middle Of Kelly Ripa And Michael Strahan’s Feud After Segment On Her Show
","JLo Dumped By NBC After Terrible Ratings – EXCLUSIVE
",celebrity,0
"Secret Service Investigating Ray J for DM’ing Malia Obama
"," After the disastrous ratings for Hairspray Live NBC is reconsidering its live holiday musical tradition and are considering cancelling next years broadcast of 'Bye Bye Birdie' staring Jennifer Lopez.
",celebrity,0
"Dream Scenario? Khloe Wants To Adopt Rob's Daughter!
","""They committed to Jennifer before they got the terrible ratings for Hairspray. These Live specials cost a fortune and unless they get great ratings they cannot afford to do them,"" sources tell Straight Shuter. ""Internally they are having a conversation discussing if they should even move forward at all with 2017 musical starring Jennifer or just cancel it and run a much cheaper movie. At the moment it seems that they are 50/50, but no-one want to be the one to tell Jennifer that she has been fired.""
",celebrity,0
"Sour Note! Zayn Forced Into Disastrous Duet With Taylor
","Tyga and Kylie Jenner have made it to Splitsville, according to E! News, and it looks like things could get pretty ugly in the near future. Although the relationship is reportedly over, it doesn't look like the two have ended on amicable terms, and things are only beginning to heat up. According to Perez Hilton, Tyga is reportedly planning to release a tell-all book in the wake of his big break-up with Kylie. Insiders close to the ""Make It Nasty"" rapper have dropped a few details about the rumored upcoming book.
",celebrity,0
"On Her Own! Lady Gaga's Baby Plans Following Taylor Kinney Split Revealed!
","But how would the Keeping Up With the Kardashians matriarch, Kris Jenner, feel about Tyga releasing a shocking tell-all book about Kylie and the Kardashian family? In most cases, close friends of the Kardashian family are locked into confidentiality agreements, which prohibit them from speaking publicly about the family. But apparently, Tyga never signed any form of agreement which would allow him to speak publicly if he desires. A family insider recently shared details about the alleged book.
",celebrity,0
"Kendall Jenner Wants to Break Free From the Kardashian Clan
","Although Tyga and Kylie Jenner initially tried desperately to conceal their relationship because of Kylie's age, it's no secret he's been in her life for quite some time. Because of that, he's also seen a lot, including how she's evolved over the years. It's quite obvious Kylie's had a number of cosmetic surgeries, but now Tyga reportedly plans to reveal just how many enhancements she's actually had. The insider even insists Tyga was there for many of the surgeries she had.
",celebrity,0
"Taylor Swift Spending Millions of Dollars on New Boyfriend, Joe Alwyn: False News or True? | Celeb Dirty Laundry
","However, that's not all. The insider also claims Tyga has a staggering amount of incriminating details about Kim Kardashian and Kanye West for his tell-all book. Since Tyga and Kanye have collaborated on records, he's spent lots of time with the Yeezus rapper and his famous wife. But apparently, all of his interactions with the couple haven't been pleasant. In fact, the insider claims Tyga has enough dirt on the couple to write more than one book. For months now, several rumors have circulated about the famous couple's marital problems, but of course, the rumors have not been confirmed.
",celebrity,0
"Miley Cyrus and Liam Hemsworth Maybe Got Secret-Married Last April
","Reports about Tyga's tell-all book come shortly after their epic break-up on the rapper's 26th birthday. According to People magazine, Kylie Jenner is absolutely furious about her ex-boyfriend's alleged cheating. An insider close to the 18-year-old reality star recently shared details about her reaction to the heart-wrenching breakup.
",celebrity,0
"Cheers? Sloppy Jessica Simpson & Eric Johnson Becoming Booze Moguls!
","Although the Kardashian women have a history of on-again, off-again relationships, it looks like this may definitely be the end for Tyga and Kylie Jenner.
",celebrity,0
"Kanye West Skipped Serena Williams’ Wedding To Avoid ‘Awkward’ Run In With Beyonce
","Do you think Tyga and Kylie Jenner are completely done? If Tyga released a tell-all book, would you read it? Share your thoughts.
",celebrity,0
"Harry Styles Leaving One Direction Behind For Kendall Jenner?
","Now here’s something to really jump up and down on the couch for.
",celebrity,0
"
","Hollywood’s worst-kept romantic secret—the relationship between Jamie Foxx and Katie Holmes—is finally out of the bag, after the couple was photographed walking hand in hand on the beach in Malibu on Labor Day, wearing matching fedoras no less.
",celebrity,0
"Queen Elizabeth and Kate Middleton Clash Again: Duchess Scared of Difficult Pregnancy, Adopting Second 'Royal' Baby - Reports
","They have repeatedly denied they are in a relationship over the past few years, despite incessant rumors and frequent sightings of them together.
",celebrity,0
"Kris Jenner is planning a 'revenge memoir'
","Indeed, on one occasion, a friend of the couple, apparently unaware of the omerta, accidentally mentioned their relationship to media outlets, only to issue a hasty retraction.
",celebrity,0
"Ben Affleck Has A New Fresh Face: BOTOX BEN
","The absurd level of secrecy, and their public appearance together this week, looks set to give credence to an extraordinary rumor first reported by the gossip site RadarOnline.
",celebrity,0
"Selena Gomez’s New Puppy Helping Her Heal With ‘Love & Support’ After Kidney Transplant
","In September last year, Radar claimed that as part of her divorce settlement from Top Gun star Cruise, Holmes had agreed not to publicly date anyone until five years had passed following the end of her marriage.
",celebrity,0
"Harvey Weinstein plans to sue New York Times for $50M
","“Katie signed a clause in her quickie divorce settlement that prevents her from embarrassing Tom in various ways, like talking about him or Scientology, or publicly dating another man for five years after the divorce,” the source claimed.
",celebrity,0
"Liam Payne Just Dissed Harry Styles' Solo Music
","“She’s allowed to date, but she cannot do so in a public fashion, and she’s not supposed to let any boyfriend near their daughter, Suri,” the insider told Radar. “Katie wanted out of the marriage so badly, she agreed to the terms—and got $4.8 million in child support, plus another $5 million for herself.”
",celebrity,0
"Chris Pratt Snubs Justin Bieber Friendship
","Cruise and Holmes agreed to a divorce settlement in just 10 days, with the pact reportedly stipulating Suri would not have any contact with Cruise’s religion, Scientology.
",celebrity,0
"Did Taylor Swift Leak Her Romance With Joe Alwyn for Publicity?
","However, had Holmes broken the rules about “embarrassing” Cruise, she could have lost the money, the source alleged.
",celebrity,0
"Biggest Costar Feuds and Fights Ever!
","If true, that five-year period would have ended in June—which may explain why the couple has now come out.
",celebrity,0
"Drake Invites Taylor Swift To Stay At His House After Alleged Stalking Incident
","Remarkably, most observers believe Foxx and Holmes have been together since 2013—about a year after her split from Tom Cruise—when they were photographed dancing together at a charity bash in The Hamptons.
",celebrity,0
"Hillary Clinton The Movie - Starring Glenn Close!
","But they have largely avoided being photographed together and consistently denied they are a couple since then.
",celebrity,0
"Justin Bieber pokes fun at himself after stepping out with an wet mark
","There have been a few slips; for example, Katie was seen with a ring on her finger in March 2016, but Foxx’s rep said it wasn’t from him.
",celebrity,0
"Rupaul claims Trump touched him inappropriately in the 1990s
","It was claimed the two met at each other’s homes and that Katie sometimes disguised herself with wigs and hats to meet up with Foxx without being noticed.
",celebrity,0
"'It was a long time coming': Heidi Klum ends seven-year marriage over Seal's 'volcanic temper'
","In March 2015, a photo surfaced showing the two stars sitting in a recording studio holding hands.
",celebrity,0
"Kelly Ripa and Megyn Kelly in a Ratings Battle Over 'Megyn Kelly Today' and 'Live With Kelly and Ryan'
","Jamie is seen reclining in his chair, holding Katie’s hand and gazing at her, with his legs subtly intertwining hers. The actress sat with her legs crossed and staring at her phone, with her foot is resting on one of Jamie’s, while his other foot sneaks around her calf.
",celebrity,0
"Kevin Hart Begs Wife Eniko Parrish For Forgiveness With $250000 Push Gift
","Foxx denied reports of romance, insisting the two were “just friends.”
",celebrity,0
"Kristen Stewart Drops 'Twilight' Movie Plans With Robert Pattinson: Lands New Role In 'Underwater' Thriller | Celeb Dirty Laundry
","In December 2015, Holmes was a guest at Jamie’s surprise birthday party in New York at La Bilboquet restaurant.
",celebrity,0
"Allison Williams’ top-secret wedding revealed
","And soon after, she was spotted at The Honor Bar in Beverly Hills with the actor’s youngest daughter, Annalise.
",celebrity,0
"Brad Pitt reportedly dating Princess Charlotte of Monaco
","In June 2016, there seemed to be the first public confirmation that Foxx and Holmes were, indeed, in a relationship when former Real Housewives of Atlanta star Claudia Jordan, a friend, said they were dating.
",celebrity,0
"Victoria Beckham's big fashion guide: Posh Spice to write book telling Brits how to dress
","“He is very happy with her. I like that he seems very happy,” Claudia said during an interview for the Allegedly podcast.
",celebrity,0
"Kim Kardashian Jealous Of Kourtney’s Bikini Body: Working Out Twice A Day To Compete
","However, Jordan quickly retracted, telling Entertainment Tonight the day after the podcast reveal that she had “no knowledge of Jamie with Katie at all.”
",celebrity,0
"Megyn Kelly's Latest Look on 'Today' Sparks Plastic Surgery Rumors!
","“I’ve never seen them together. He’s never told me he’s dating her,” she said.
",celebrity,0
"Barack Obama ‘Wants To Cut Loose & Party’ Amid Divorce Rumors | #follownews
","In April this year, a restaurant customer snapped a photo of them having dinner in New York, and in May they were spotted separately boarding the same private jet at Le Bourget Airport in Paris. They were photographed leaving the Park Hyatt Vendome hotel separately.
",celebrity,0
"Jennifer Lawrence 'stripped naked and demanded Kanye West styled her' after drinking five martinis at Kris Jenner's house
","To make it impossible to get photo evidence that they are together, they traveled “in cars with tinted windows and took secret back elevators,” Us Weekly reported in April.
",celebrity,0
"Kim Kardashian Trying To Steal Kanye West's Money Through Elaborate Prenup Scheme?
","The couple is said to be exhausted by the need for secrecy, and is doubtless thrilled that the long and allegedly controlling shadow of Tom Cruise will no longer be a presence in their lives.
",celebrity,0
"Miley Cyrus 'In Tears,' May Quit 'The Voice' Amid Epic War With Adam Levine And Blake Shelton?
","OMG! We can't imagine Kanye West, 38, not being the bio dad for precious daughter North, two, but according to a new report, he's not real her father, so who is? Kim Kardashian, 35, has had several famous exes she could have turned to when she wanted to have a child, and since she froze her eggs, she may have asked one of them to become a baby daddy. Let's take a look at who the candidates could be!
",celebrity,0
"Is the Queen preparing abdicate?
","According to a cover story in Star magazine, Kim froze her eggs in 2012 when she was worried about her ticking biological clock, and had an ex fertilize one before she got with Kanye. ""There'd been buzz that Kim had frozen some embryos, which she'd created with an ex-boyfriend's sperm, so she could have a baby when she was ready.""
",celebrity,0
"Kim Kardashian Reportedly Cheating With Marquette King as She Gears up for Divorce From Kanye West
","So who could the daddy be? We know Kim always deeply loved Reggie Bush, 31, as they dated on and off for three years, from 2007 – 2010. And he sure is handsome and would make beautiful babies! North's daddy definitely is a man of color so the NFL star could be a candidate.
",celebrity,0
"Scarlett Johansson's Dirty Talk With SNL Stud
","Her most recent ex would have been Kris Humphries, 31, who Kim was infamously married to for 72 days in 2011. While their union ended on bitter terms, could she have still turned to him to help father a baby? After all, they still weren't divorced when Kim became pregnant shortly after she started dating Kanye. And what about her sex tape partner Ray J, 35? Could Kim have asked him for a daddy favor?
",celebrity,0
"Miley Cyrus Wedding Rumors: Will Miley Force Liam Hemsworth To Sign A Prenup?
","Stream music, completely unlimited and ad-free, RIGHT HERE
",celebrity,0
"Tragic Gwen Stefani Loses Hearing After Rupturing Eardrum
","Star's report claims that Kanye wasn't as eager about having kids as Kim was. ""When Kanye refused to back down, Kim may have had one of the embryos implanted,"" their source said. ""She didn't have time to wait for Kanye,"" the magazine claims.
",celebrity,0
"Beyonce's Officially Gone Overboard With Her CRAZY Delivery Plan Demands & Here's Why
","""People are speculating that Kim tricked Kanye into believing they conceived in Italy so he wouldn't figure out the real story, that she'd already been implanted with an embryo that had another man's DNA!"" according to their story.
",celebrity,0
"Adventure & Romance! Inside 95-Year-Old Betty White's Bucket List
","While neither Kim or Kanye has commented yet, this story is pretty unbelievable. North looks like an absolutely perfect genetic combination of Kim and Kanye that simply cannot be denied!
",celebrity,0
"Has Khloe Kardashian had fillers?
","Check out Kim's book, Selfish, right now on Amazon.
",celebrity,0
"Halle Berry sparks pregnancy rumours after displaying baby bump on red carpet
","HollywoodLifers, do you think there's any chance that North isn't Kanye's biological daughter?
",celebrity,0
"Kim Kardashian and Kanye West's Trial Separation Lasted for Six Weeks (EXCLUSIVE)
","The controversial reality TV star really wants to change her reputation. We have learned that Kim Kardashian wants to have a much more political image and she’s already making the first few steps in that direction.
",celebrity,0
"Anna Faris Feels Insecure Because Of Her Husband's Affair with Jennifer Lawrence! Is Chris Pratt To Blame? – Live Rumours
","According to a source close to the famous family, Kim would like to hire herself a political publicist and Kanye West has been looking for one.
",celebrity,0
"Prince Harry & Meghan Markle Moving In Together
","In a recent interview with Harper’s Bazaar Arabia, Kim revealed that she’d love to become a more politically active celeb but is scared of making any mistakes and offending people.
",celebrity,0
"Keith Urban Jealous: Nicole Kidman Admits She Begged HBO To Cast Alexander Skarsgard As Her Love Interest | Celeb Dirty Laundry
","‘Sometimes I feel like I want to speak out more about political issues. You have to be really careful about what you say, because a lot of things can be taken in the wrong context and I always want to be respectful; I do not want to hurt anyone’s feelings. I said once before that I am not really a feminist. But I feel like I do a lot more than people that claim that they are feminist. To clarify what I said before: I feel in my soul I am a feminist. I just don not need labels to make me feel or know what I am inside,’ the Kardashian explained.
",celebrity,0
"Sorry ASAP Rocky, Kendall Jenner Has A Desperate Plan To Win Back Harry Styles!
","She went on to say that for her, feminists are all of the girls around us and on social media that stand up for themselves and for certain issues.
",celebrity,0
"Kate Middleton & Prince William Try To Save Crumbling Marriage?
","For the KUWK star, those women are the most empowering.
",celebrity,0
"'Jessie J's 100% gay ... but bi is more trendy'
","Do you think it’s a good idea for Kim to become more vocal about her political views?
",celebrity,0
"Angelina Jolie Threatens Brad Pitt: Don't Bring The Kids Around Jennifer Aniston
","Jamie Foxx is reportedly teaching Katie Holmes' daughter Suri how to play the piano.
",celebrity,0
"Selena Gomez being eyed as 'American Idol' judge
","The 49-year-old star is thought to have dated Katie, 38, since 2013 and the couple went public with their romance earlier this month.
",celebrity,0
"Will Kim Kardashian Divorce Kanye West?
","It has now been claimed that Foxx has been helping 11-year-old Suri - Katie's child with ex-husband Tom Cruise - master the keys and the pair are bonding over their mutual love of the instrument.
",celebrity,0
"BRAD PITT : No Doubt, TRUMP Will Be The Best President In U.S History. Do You Support Him? ⋆
","A source told the new issue of America's Star magazine: ""He's a great teacher and it's giving them a hobby to bond over. He makes the lessons fun and he's not pushy, which works for Suri. She loves to practice, and Katie couldn't be happier.""
",celebrity,0
"Angelina Jolie's French Obsession
","Foxx - who has two daughters, 23-year-old model Corrine and eight-year-old Annalise - began learning the piano when he was just five years old and by the time he was a teenager he was a part-time pianist and choir leader in Terrell's New Hope Baptist Church in Texas.
",celebrity,0
"EXCLUSIVE PICS: First photos of Ariana Grande since Manchester attack
","He has carried his musical talents and passion through to his career, releasing five albums and collaborating with other artists, including rapper Kanye West on his 2005 smash hit 'Gold Digger'.
",celebrity,0
"Leah Remini Opens Up About Her Friendship With Jennifer Lopez And The Scientology Connection
","Foxx famously portrayed soul and jazz legend Ray Charles in the 2004 biopic 'Ray', and his portrayal of the singer-and-pianist earned him the Best Actor Oscar.
",celebrity,0
"
","O.J. Simpson would reportedly take a paternity test to see if Khloe Kardashian is his daughter, but there's one catch: The reality star would need to visit him in prison.
",celebrity,0
"Ben Affleck's Life After Divorce — Embracing New Bachelor Lifestyle! (EXCLUSIVE)
","The former football star, a close friend of late lawyer Robert Kardashian, will consent to a mouth swab but wants the ""Kocktails with Khloe"" starlet to ""show him a little respect"" and stop by the Lovelock Correctional Center in Nevada, according to the Daily Mail Online.
",celebrity,0
"Are Kendall, Kylie Jenner and Gigi, Bella Hadid headed for a nasty feud?
","The website cites Jeffrey Felix, a former Lovelock prison guard who claims the facility has given permission for the test, as its source. Felix also penned a book about Simpson called ""Guarding the Juice.""
",celebrity,0
"BREAKING: Drake Reportedly Had A 'WEED OVERDOSE' . . . Cancels Show!!
","""He wants to talk to her about some other things too, but more importantly like her he wants to know if she is his daughter,"" Felix said.
",celebrity,0
"It's Over! Jennifer Lawrence & Darren Aronofsky's Hot Fling Cools ALREADY
","In the new documentary ""The Man Who Saved O.J. Simpson,"" Felix claimed the 31-year-old Kardashian had begged Simpson to put the paternity question to rest with a test.
",celebrity,0
"Jennifer Aniston's Diva Set Behavior - Won't Eat Lunch With The Cast, Luxury SUV And Private Trailer Miles Away!
","Kardashian is the third of four children born to Robert Kardashian, who died of esophageal cancer in 2003, and Kris Jenner, who divorced him in 1991.
",celebrity,0
"Has Tom Hiddleston's 'Embarrassing' Romance With Taylor Swift Cost Him a Job?
","The reality star set off ceaseless rumors after speculating on a 2009 episode of ""Keeping Up with the Kardashians"" that she might be adopted — and even swabbed her mom's mouth for a DNA test.
",celebrity,0
"Pop insiders claim Justin Bieber cancelled long-running tour as he's considering starting his own church
","They continued to fend off gossip over Kardashian's paternity, particularly after Robert Kardashian's ex-wives Jan Ashley and Ellen Kardashian, who he married after divorcing Jenner, suggested in a 2012 Star Magazine story that she wasn't a member of the famous family.
",celebrity,0
"Jessica Biel and Justin Timberlake on the brink of divorce
","Khloe Kardashian got first taste of racism during O.J. trial
",celebrity,0
"Face Lift, Botox, Peels, Oh My! Ellen DeGeneres' Plastic Surgery Obsession Revealed
","""The audacity you have to mention my father's name like this! Should be ashamed of urself! I let a lot of things slide but this one is really low,"" Kardashian, then married to Lamar Odom, tweeted at the time. ""YOU ARE DISGUSTING! (yes you know who YOU are).""
",celebrity,0
"Liza Minelli Has 'Three Months Left' To Live After Tragic Relapse: Friends Tell All
","Jenner later chimed in during a ""Good Morning America"" interview, calling the theory ""crap"" and telling its promoters to ""get a life.""
",celebrity,0
"Jennifer Lopez & A-Rod Wedding On The Way? He Wants To Marry Her
","""I was there, right. I gave birth, I know who the dad was. Everything’s good. We’re all good,"" the momager said.
",celebrity,0
"Teresa Giudice Running For New Jersey Governor: EXCLUSIVE
","The ex-NFL star was famously acquitted of the murder of ex-wife Nicole Brown Simpson and her friend Ron Goldman in the 1995 ""Trial of the Century,"" during which Robert Kardashian served as a member of Simpson's legal dream team.
",celebrity,0
"JENNIFER ANISTON HINTS AT FRIENDS REUNION
","Jenner, who has admitted she wasn’t faithful to the trial lawyer during their marriage, was a close friend of Brown Simpson.
",celebrity,0
"Jim Carrey Claims Donald Trump Is A 'Reptilian-Illuminati Blood Prince'
","Not to be licensed for fine art prints or consumer products. No wall decor use without prior contributor consent.
",celebrity,0
"PINK & LADY GAGA ARE ‘WORKING TOGETHER’ TO WRITE AN ANTI-MADONNA ANTHEM
","Kris Jenner later married decathlete Caitlyn Jenner, then known as Bruce Jenner. (RON GALELLA, LTD./WIREIMAGE)
",celebrity,0
"
","Simpson is currently serving a 33-year sentence on armed robbery and kidnapping charges stemming from a 2008 Las Vegas hotel-room altercation. He could be eligible for parole in 2017.
",celebrity,0
"Ellen DeGeneres Dines With Mystery Brunette Amid Divorce Rumors With Portia de Rossi
","A rep for Kardashian and attorney for Simpson have not yet returned the Daily News' requests for comment.
",celebrity,0
"Barack & Michelle Obama's Marriage Meltdown - How It's Costing Taxpayers Millions!
","Cher wowed the crowd in a barely-there crystal encrusted outfit yesterday as she belted out ‘If I Could Turn Back Time’ and ‘Believe’ at the 2017 Billboard Music Awards.
",celebrity,0
"It's All About The Ka$h! Kim Kardashian & Kanye West Refuse Charity Donation To Settle Lawsuit With YouTube Founder Over Engagement Video
","But while the audience were thrilled with her performance, fellow singer Celine Dion was reportedly left unimpressed.
",celebrity,0
"Aquaman actresses Nicole Kidman and Amber Heard feuding on DC movie set?
","The legendary singers (who both take up residency in Las Vegas) sang at the BBMAs yesterday.
",celebrity,0
